week,state,covid_admissions,influenza_admissions,rsv_admissions,total_respiratory_admissions
2021-01-30,UT,480.0,0.0,,480.0
2021-02-06,UT,433.0,0.0,,433.0
2021-02-13,UT,327.0,0.0,,327.0
2021-02-20,UT,254.0,0.0,,254.0
2021-02-27,UT,252.0,0.0,,252.0
2021-03-06,UT,220.0,0.0,,220.0
2021-03-13,UT,207.0,0.0,,207.0
2021-03-20,UT,225.0,0.0,,225.0
2021-03-27,UT,181.0,1.0,,182.0
2021-04-03,UT,160.0,0.0,,160.0
2021-04-10,UT,168.0,0.0,,168.0
2021-04-17,UT,148.0,0.0,,148.0
2021-04-24,UT,171.0,0.0,,171.0
2021-05-01,UT,154.0,1.0,,155.0
2021-05-08,UT,171.0,0.0,,171.0
2021-05-15,UT,177.0,0.0,,177.0
2021-05-22,UT,176.0,1.0,,177.0
2021-05-29,UT,187.0,0.0,,187.0
2021-06-05,UT,163.0,0.0,,163.0
2021-06-12,UT,184.0,0.0,,184.0
2021-06-19,UT,214.0,0.0,,214.0
2021-06-26,UT,209.0,0.0,,209.0
2021-07-03,UT,267.0,1.0,,268.0
2021-07-10,UT,250.0,1.0,,251.0
2021-07-17,UT,308.0,1.0,,309.0
2021-07-24,UT,308.0,0.0,,308.0
2021-07-31,UT,376.0,0.0,,376.0
2021-08-07,UT,432.0,0.0,,432.0
2021-08-14,UT,416.0,0.0,,416.0
2021-08-21,UT,439.0,0.0,,439.0
2021-08-28,UT,505.0,0.0,,505.0
2021-09-04,UT,500.0,0.0,,500.0
2021-09-11,UT,585.0,1.0,,586.0
2021-09-18,UT,550.0,1.0,,551.0
2021-09-25,UT,560.0,1.0,,561.0
2021-10-02,UT,538.0,1.0,,539.0
2021-10-09,UT,575.0,2.0,,577.0
2021-10-16,UT,503.0,0.0,,503.0
2021-10-23,UT,530.0,1.0,,531.0
2021-10-30,UT,544.0,1.0,,545.0
2021-11-06,UT,589.0,0.0,,589.0
2021-11-13,UT,537.0,0.0,,537.0
2021-11-20,UT,513.0,0.0,,513.0
2021-11-27,UT,484.0,0.0,,484.0
2021-12-04,UT,515.0,4.0,,519.0
2021-12-11,UT,485.0,0.0,,485.0
2021-12-18,UT,447.0,1.0,,448.0
2021-12-25,UT,421.0,5.0,,426.0
2022-01-01,UT,479.0,3.0,,482.0
2022-01-08,UT,648.0,2.0,,650.0
2022-01-15,UT,918.0,1.0,,919.0
2022-01-22,UT,,4.0,,4.0
2022-01-29,UT,,3.0,,3.0
2022-02-05,UT,,4.0,,4.0
2022-02-12,UT,764.0,3.0,,767.0
2022-02-19,UT,509.0,3.0,,512.0
2022-02-26,UT,353.0,5.0,,358.0
2022-03-05,UT,298.0,9.0,,307.0
2022-03-12,UT,244.0,12.0,,256.0
2022-03-19,UT,133.0,17.0,,150.0
2022-03-26,UT,112.0,6.0,,118.0
2022-04-02,UT,75.0,17.0,,92.0
2022-04-09,UT,79.0,14.0,,93.0
2022-04-16,UT,70.0,16.0,,86.0
2022-04-23,UT,67.0,9.0,,76.0
2022-04-30,UT,79.0,1.0,,80.0
2022-05-07,UT,94.0,12.0,,106.0
2022-05-14,UT,118.0,10.0,,128.0
2022-05-21,UT,165.0,7.0,,172.0
2022-05-28,UT,182.0,1.0,,183.0
2022-06-04,UT,212.0,5.0,,217.0
2022-06-11,UT,255.0,3.0,,258.0
2022-06-18,UT,295.0,1.0,,296.0
2022-06-25,UT,284.0,3.0,,287.0
2022-07-02,UT,368.0,5.0,,373.0
2022-07-09,UT,373.0,0.0,,373.0
2022-07-16,UT,375.0,0.0,,375.0
2022-07-23,UT,355.0,0.0,,355.0
2022-07-30,UT,356.0,1.0,,357.0
2022-08-06,UT,326.0,0.0,,326.0
2022-08-13,UT,304.0,0.0,,304.0
2022-08-20,UT,252.0,1.0,,253.0
2022-08-27,UT,210.0,0.0,,210.0
2022-09-03,UT,206.0,1.0,,207.0
2022-09-10,UT,178.0,1.0,,179.0
2022-09-17,UT,163.0,0.0,,163.0
2022-09-24,UT,165.0,1.0,,166.0
2022-10-01,UT,149.0,0.0,,149.0
2021-10-09,VI,3.0,0.0,,3.0
2021-10-16,VI,2.0,0.0,,2.0
2021-10-23,VI,4.0,0.0,,4.0
2021-10-30,VI,4.0,0.0,,4.0
2021-11-06,VI,2.0,0.0,,2.0
2021-11-13,VI,1.0,0.0,,1.0
2021-11-20,VI,5.0,0.0,,5.0
2021-11-27,VI,2.0,0.0,,2.0
2021-12-04,VI,1.0,0.0,,1.0
2021-12-11,VI,2.0,0.0,,2.0
2021-12-18,VI,3.0,0.0,,3.0
2021-12-25,VI,4.0,0.0,,4.0
2022-01-01,VI,10.0,0.0,,10.0
2022-01-08,VI,15.0,0.0,,15.0
2022-01-15,VI,16.0,0.0,,16.0
2022-01-22,VI,32.0,0.0,,32.0
2022-01-29,VI,21.0,0.0,,21.0
2022-02-05,VI,4.0,0.0,,4.0
2022-02-12,VI,5.0,0.0,,5.0
2022-02-19,VI,1.0,0.0,,1.0
2022-02-26,VI,1.0,0.0,,1.0
2022-03-05,VI,1.0,0.0,,1.0
2022-03-12,VI,2.0,0.0,,2.0
2022-03-19,VI,1.0,0.0,,1.0
2022-03-26,VI,2.0,0.0,,2.0
2022-04-02,VI,0.0,0.0,,0.0
2022-04-09,VI,2.0,0.0,,2.0
2022-04-16,VI,2.0,0.0,,2.0
2022-04-23,VI,3.0,0.0,,3.0
2022-04-30,VI,4.0,0.0,,4.0
2022-05-07,VI,5.0,0.0,,5.0
2022-05-14,VI,9.0,0.0,,9.0
2022-05-21,VI,20.0,0.0,,20.0
2022-05-28,VI,16.0,0.0,,16.0
2022-06-04,VI,5.0,0.0,,5.0
2022-06-11,VI,10.0,0.0,,10.0
2022-06-18,VI,4.0,0.0,,4.0
2022-06-25,VI,4.0,0.0,,4.0
2022-07-02,VI,3.0,0.0,,3.0
2022-07-09,VI,12.0,0.0,,12.0
2022-07-16,VI,8.0,0.0,,8.0
2022-07-23,VI,6.0,0.0,,6.0
2022-07-30,VI,10.0,0.0,,10.0
2022-08-06,VI,1.0,0.0,,1.0
2022-08-13,VI,5.0,0.0,,5.0
2022-08-20,VI,11.0,0.0,,11.0
2022-08-27,VI,8.0,0.0,,8.0
2022-09-03,VI,17.0,0.0,,17.0
2022-09-10,VI,9.0,0.0,,9.0
2022-09-17,VI,7.0,0.0,,7.0
2022-09-24,VI,10.0,0.0,,10.0
2022-10-01,VI,2.0,0.0,,2.0
2020-10-03,AL,930.0,,,930.0
2020-10-10,AL,917.0,,,917.0
2020-10-17,AL,970.0,,,970.0
2020-10-24,AL,,3.0,,3.0
2020-10-31,AL,,18.0,,18.0
2020-11-07,AL,,21.0,,21.0
2020-11-14,AL,,25.0,,25.0
2020-11-21,AL,,11.0,,11.0
2020-11-28,AL,,17.0,,17.0
2020-12-05,AL,,12.0,,12.0
2020-12-12,AL,,6.0,,6.0
2020-12-19,AL,,35.0,,35.0
2020-12-26,AL,,19.0,,19.0
2021-01-02,AL,,20.0,,20.0
2021-01-09,AL,,33.0,,33.0
2021-01-16,AL,,42.0,,42.0
2021-01-23,AL,,22.0,,22.0
2021-01-30,AL,,46.0,,46.0
2021-02-06,AL,,37.0,,37.0
2021-02-13,AL,,33.0,,33.0
2021-02-20,AL,,29.0,,29.0
2021-02-27,AL,824.0,31.0,,855.0
2021-03-06,AL,651.0,29.0,,680.0
2021-03-13,AL,550.0,23.0,,573.0
2021-03-20,AL,596.0,28.0,,624.0
2021-03-27,AL,543.0,18.0,,561.0
2021-04-03,AL,463.0,10.0,,473.0
2021-04-10,AL,431.0,13.0,,444.0
2021-04-17,AL,417.0,11.0,,428.0
2021-04-24,AL,496.0,32.0,,528.0
2021-05-01,AL,442.0,20.0,,462.0
2021-05-08,AL,480.0,14.0,,494.0
2021-05-15,AL,544.0,19.0,,563.0
2021-05-22,AL,403.0,16.0,,419.0
2021-05-29,AL,380.0,15.0,,395.0
2021-06-05,AL,298.0,18.0,,316.0
2021-06-12,AL,251.0,22.0,,273.0
2021-06-19,AL,208.0,8.0,,216.0
2021-06-26,AL,216.0,7.0,,223.0
2021-07-03,AL,512.0,17.0,,529.0
2021-07-10,AL,346.0,7.0,,353.0
2021-07-17,AL,554.0,18.0,,572.0
2021-07-24,AL,,14.0,,14.0
2021-07-31,AL,,45.0,,45.0
2021-08-07,AL,,29.0,,29.0
2021-08-14,AL,,22.0,,22.0
2021-08-21,AL,,30.0,,30.0
2021-08-28,AL,,41.0,,41.0
2021-09-04,AL,,47.0,,47.0
2021-09-11,AL,,30.0,,30.0
2021-09-18,AL,,30.0,,30.0
2021-09-25,AL,,15.0,,15.0
2021-10-02,AL,919.0,7.0,,926.0
2021-10-09,AZ,,17.0,,17.0
2021-10-16,AZ,,24.0,,24.0
2021-10-23,AZ,,5.0,,5.0
2021-10-30,AZ,,1.0,,1.0
2021-11-06,AZ,,5.0,,5.0
2021-11-13,AZ,,2.0,,2.0
2021-11-20,AZ,,4.0,,4.0
2021-11-27,AZ,,11.0,,11.0
2021-12-04,AZ,,19.0,,19.0
2021-12-11,AZ,,26.0,,26.0
2021-12-18,AZ,,36.0,,36.0
2021-12-25,AZ,,54.0,,54.0
2022-01-01,AZ,,387.0,,387.0
2022-01-08,AZ,,316.0,,316.0
2022-01-15,AZ,,23.0,,23.0
2022-01-22,AZ,,23.0,,23.0
2022-01-29,AZ,,20.0,,20.0
2022-02-05,AZ,,35.0,,35.0
2022-02-12,AZ,,53.0,,53.0
2022-02-19,AZ,,56.0,,56.0
2022-02-26,AZ,,80.0,,80.0
2022-03-05,AZ,861.0,80.0,,941.0
2022-03-12,AZ,680.0,79.0,,759.0
2022-03-19,AZ,468.0,104.0,,572.0
2022-03-26,AZ,419.0,120.0,,539.0
2022-04-02,AZ,317.0,99.0,,416.0
2022-04-09,AZ,337.0,116.0,,453.0
2022-04-16,AZ,261.0,93.0,,354.0
2022-04-23,AZ,262.0,131.0,,393.0
2022-04-30,AZ,255.0,156.0,,411.0
2022-05-07,AZ,374.0,170.0,,544.0
2022-05-14,AZ,368.0,194.0,,562.0
2022-05-21,AZ,406.0,225.0,,631.0
2022-05-28,AZ,442.0,199.0,,641.0
2022-06-04,AZ,582.0,209.0,,791.0
2022-06-11,AZ,649.0,93.0,,742.0
2022-06-18,AZ,685.0,55.0,,740.0
2022-06-25,AZ,767.0,35.0,,802.0
2022-07-02,AZ,770.0,16.0,,786.0
2022-07-09,AZ,811.0,14.0,,825.0
2022-07-16,AZ,875.0,9.0,,884.0
2022-07-23,AZ,889.0,13.0,,902.0
2022-07-30,AZ,793.0,15.0,,808.0
2022-08-06,AZ,697.0,5.0,,702.0
2022-08-13,AZ,704.0,8.0,,712.0
2022-08-20,AZ,630.0,14.0,,644.0
2022-08-27,AZ,483.0,16.0,,499.0
2022-09-03,AZ,443.0,14.0,,457.0
2022-09-10,AZ,388.0,4.0,,392.0
2022-09-17,AZ,308.0,7.0,,315.0
2022-09-24,AZ,291.0,9.0,,300.0
2022-10-01,AZ,299.0,10.0,,309.0
2024-10-05,CO,30.0,3.0,0.0,33.0
2024-10-12,CO,85.0,0.0,1.0,86.0
2024-10-19,CO,30.0,2.0,2.0,34.0
2024-10-26,CO,45.0,14.0,1.0,60.0
2024-11-02,CO,67.0,25.0,4.0,96.0
2024-11-09,CO,145.0,20.0,10.0,175.0
2024-11-16,CO,163.0,29.0,18.0,210.0
2024-11-23,CO,153.0,31.0,27.0,211.0
2024-11-30,CO,171.0,67.0,23.0,261.0
2024-12-07,CO,183.0,90.0,34.0,307.0
2024-12-14,CO,173.0,129.0,68.0,370.0
2024-12-21,CO,231.0,179.0,111.0,521.0
2024-12-28,CO,290.0,475.0,137.0,902.0
2025-01-04,CO,335.0,760.0,168.0,1263.0
2025-01-11,CO,236.0,499.0,138.0,873.0
2025-01-18,CO,172.0,441.0,196.0,809.0
2025-01-25,CO,166.0,456.0,217.0,839.0
2025-02-01,CO,153.0,543.0,223.0,919.0
2025-02-08,CO,135.0,622.0,234.0,991.0
2025-02-15,CO,131.0,583.0,203.0,917.0
2025-02-22,CO,107.0,484.0,280.0,871.0
2025-03-01,CO,81.0,381.0,254.0,716.0
2025-03-08,CO,96.0,311.0,226.0,633.0
2025-03-15,CO,104.0,215.0,181.0,500.0
2025-03-22,CO,79.0,162.0,149.0,390.0
2025-03-29,CO,72.0,121.0,151.0,344.0
2025-04-05,CO,65.0,86.0,104.0,255.0
2025-04-12,CO,64.0,62.0,74.0,200.0
2025-04-19,CO,56.0,40.0,55.0,151.0
2025-04-26,CO,38.0,42.0,39.0,119.0
2025-05-03,CO,42.0,30.0,32.0,104.0
2025-05-10,CO,26.0,36.0,26.0,88.0
2025-05-17,CO,51.0,19.0,15.0,85.0
2025-05-24,CO,44.0,15.0,12.0,71.0
2025-05-31,CO,41.0,19.0,9.0,69.0
2025-06-07,CO,43.0,20.0,6.0,69.0
2025-06-14,CO,32.0,17.0,0.0,49.0
2025-06-21,CO,44.0,4.0,0.0,48.0
2025-06-28,CO,31.0,4.0,0.0,35.0
2025-07-05,CO,30.0,5.0,2.0,37.0
2025-07-12,CO,32.0,8.0,1.0,41.0
2025-07-19,CO,47.0,4.0,2.0,53.0
2025-07-26,CO,39.0,2.0,3.0,44.0
2025-08-02,CO,54.0,3.0,1.0,58.0
2025-08-09,CO,71.0,5.0,2.0,78.0
2025-08-16,CO,85.0,3.0,1.0,89.0
2025-08-23,CO,103.0,0.0,0.0,103.0
2025-08-30,CO,98.0,4.0,0.0,102.0
2025-09-06,CO,103.0,3.0,1.0,107.0
2025-09-13,CO,102.0,1.0,0.0,103.0
2025-09-20,CO,111.0,4.0,0.0,115.0
2025-09-27,CO,89.0,9.0,0.0,98.0
2024-10-05,FL,240.0,53.0,0.0,293.0
2024-10-12,FL,12.0,17.0,13.0,42.0
2024-10-19,FL,146.0,134.0,86.0,366.0
2024-10-26,FL,112.0,114.0,68.0,294.0
2024-11-02,FL,131.0,114.0,148.0,393.0
2024-11-09,FL,428.0,365.0,426.0,1219.0
2024-11-16,FL,360.0,386.0,432.0,1178.0
2024-11-23,FL,299.0,445.0,528.0,1272.0
2024-11-30,FL,320.0,614.0,541.0,1475.0
2024-12-07,FL,305.0,717.0,530.0,1552.0
2024-12-14,FL,338.0,893.0,629.0,1860.0
2024-12-21,FL,399.0,,608.0,1007.0
2024-12-28,FL,442.0,,616.0,1058.0
2025-01-04,FL,648.0,,800.0,1448.0
2025-01-11,FL,587.0,,670.0,1257.0
2025-01-18,FL,553.0,,629.0,1182.0
2025-01-25,FL,627.0,,552.0,1179.0
2025-02-01,FL,635.0,,499.0,1134.0
2025-02-08,FL,612.0,,420.0,1032.0
2025-02-15,FL,526.0,,326.0,852.0
2025-02-22,FL,491.0,,326.0,817.0
2025-03-01,FL,469.0,,286.0,755.0
2025-03-08,FL,412.0,,250.0,662.0
2025-03-15,FL,463.0,,235.0,698.0
2025-03-22,FL,397.0,925.0,233.0,1555.0
2025-03-29,FL,408.0,727.0,167.0,1302.0
2025-04-05,FL,372.0,591.0,157.0,1120.0
2025-04-12,FL,315.0,409.0,139.0,863.0
2025-04-19,FL,320.0,343.0,127.0,790.0
2025-04-26,FL,332.0,268.0,90.0,690.0
2025-05-03,FL,324.0,241.0,103.0,668.0
2025-05-10,FL,336.0,239.0,73.0,648.0
2025-05-17,FL,321.0,219.0,80.0,620.0
2025-05-24,FL,338.0,215.0,72.0,625.0
2025-05-31,FL,384.0,232.0,81.0,697.0
2025-06-07,FL,420.0,212.0,81.0,713.0
2025-06-14,FL,517.0,227.0,80.0,824.0
2025-06-21,FL,636.0,217.0,62.0,915.0
2025-06-28,FL,702.0,193.0,53.0,948.0
2025-07-05,FL,789.0,181.0,65.0,1035.0
2025-07-12,FL,880.0,177.0,77.0,1134.0
2025-07-19,FL,949.0,170.0,81.0,1200.0
2025-07-26,FL,,173.0,76.0,249.0
2025-08-02,FL,,151.0,59.0,210.0
2025-08-09,FL,,131.0,46.0,177.0
2025-08-16,FL,,139.0,59.0,198.0
2025-08-23,FL,,124.0,71.0,195.0
2025-08-30,FL,,187.0,93.0,280.0
2025-09-06,FL,,185.0,83.0,268.0
2025-09-13,FL,,145.0,101.0,246.0
2025-09-20,FL,,150.0,121.0,271.0
2025-09-27,FL,741.0,181.0,154.0,1076.0
2020-08-08,GA,,,,0.0
2020-08-15,GA,,,,0.0
2020-08-22,GA,,,,0.0
2020-08-29,GA,,,,0.0
2020-09-05,GA,,0.0,,0.0
2020-09-12,GA,,0.0,,0.0
2020-09-19,GA,,0.0,,0.0
2020-09-26,GA,,0.0,,0.0
2025-10-04,IA,58.0,1.0,1.0,60.0
2025-10-11,IA,41.0,4.0,0.0,45.0
2025-10-18,IA,39.0,1.0,1.0,41.0
2025-10-25,IA,35.0,1.0,4.0,40.0
2025-11-01,IA,27.0,3.0,3.0,33.0
2025-11-08,IA,22.0,9.0,2.0,33.0
2025-11-15,IA,25.0,8.0,1.0,34.0
2025-11-22,IA,18.0,5.0,2.0,25.0
2025-11-29,IA,23.0,19.0,4.0,46.0
2025-12-06,IA,49.0,21.0,6.0,76.0
2025-12-13,IA,44.0,30.0,5.0,79.0
2025-12-20,IA,62.0,90.0,16.0,168.0
2025-12-27,IA,95.0,260.0,19.0,374.0
2026-01-03,IA,113.0,377.0,30.0,520.0
2026-01-10,IA,113.0,277.0,30.0,420.0
2026-01-17,IA,102.0,257.0,57.0,416.0
2026-01-24,IA,98.0,236.0,58.0,392.0
2026-01-31,IA,95.0,216.0,48.0,359.0
2021-10-09,MD,611.0,0.0,,611.0
2021-10-16,MD,568.0,4.0,,572.0
2021-10-23,MD,482.0,4.0,,486.0
2021-10-30,MD,471.0,7.0,,478.0
2021-11-06,MD,427.0,3.0,,430.0
2021-11-13,MD,453.0,6.0,,459.0
2021-11-20,MD,513.0,3.0,,516.0
2021-11-27,MD,553.0,4.0,,557.0
2021-12-04,MD,717.0,7.0,,724.0
2021-12-11,MD,933.0,3.0,,936.0
2021-12-18,MD,,27.0,,27.0
2021-12-25,MD,,29.0,,29.0
2022-01-01,MD,,11.0,,11.0
2022-01-08,MD,,9.0,,9.0
2022-01-15,MD,,16.0,,16.0
2022-01-22,MD,,3.0,,3.0
2022-01-29,MD,,6.0,,6.0
2022-02-05,MD,,8.0,,8.0
2022-02-12,MD,733.0,6.0,,739.0
2022-02-19,MD,470.0,13.0,,483.0
2022-02-26,MD,391.0,15.0,,406.0
2022-03-05,MD,270.0,23.0,,293.0
2022-03-12,MD,227.0,16.0,,243.0
2022-03-19,MD,186.0,19.0,,205.0
2022-03-26,MD,132.0,30.0,,162.0
2022-04-02,MD,145.0,29.0,,174.0
2022-04-09,MD,167.0,47.0,,214.0
2022-04-16,MD,159.0,51.0,,210.0
2022-04-23,MD,181.0,43.0,,224.0
2022-04-30,MD,231.0,51.0,,282.0
2022-05-07,MD,328.0,46.0,,374.0
2022-05-14,MD,371.0,54.0,,425.0
2022-05-21,MD,563.0,45.0,,608.0
2022-05-28,MD,565.0,29.0,,594.0
2022-06-04,MD,548.0,17.0,,565.0
2022-06-11,MD,446.0,17.0,,463.0
2022-06-18,MD,468.0,21.0,,489.0
2022-06-25,MD,490.0,20.0,,510.0
2022-07-02,MD,559.0,13.0,,572.0
2022-07-09,MD,551.0,12.0,,563.0
2022-07-16,MD,560.0,7.0,,567.0
2022-07-23,MD,599.0,3.0,,602.0
2022-07-30,MD,615.0,3.0,,618.0
2022-08-06,MD,641.0,2.0,,643.0
2022-08-13,MD,596.0,5.0,,601.0
2022-08-20,MD,584.0,6.0,,590.0
2022-08-27,MD,536.0,4.0,,540.0
2022-09-03,MD,550.0,0.0,,550.0
2022-09-10,MD,496.0,3.0,,499.0
2022-09-17,MD,477.0,8.0,,485.0
2022-09-24,MD,475.0,3.0,,478.0
2022-10-01,MD,414.0,6.0,,420.0
2021-10-09,MT,850.0,0.0,,850.0
2021-10-16,MT,688.0,0.0,,688.0
2021-10-23,MT,669.0,0.0,,669.0
2021-10-30,MT,633.0,0.0,,633.0
2021-11-06,MT,476.0,0.0,,476.0
2021-11-13,MT,471.0,0.0,,471.0
2021-11-20,MT,425.0,0.0,,425.0
2021-11-27,MT,311.0,0.0,,311.0
2021-12-04,MT,276.0,0.0,,276.0
2021-12-11,MT,231.0,1.0,,232.0
2021-12-18,MT,162.0,2.0,,164.0
2021-12-25,MT,132.0,1.0,,133.0
2022-01-01,MT,165.0,20.0,,185.0
2022-01-08,MT,330.0,21.0,,351.0
2022-01-15,MT,436.0,12.0,,448.0
2022-01-22,MT,489.0,12.0,,501.0
2022-01-29,MT,536.0,7.0,,543.0
2022-02-05,MT,525.0,9.0,,534.0
2022-02-12,MT,390.0,13.0,,403.0
2022-02-19,MT,263.0,7.0,,270.0
2022-02-26,MT,180.0,16.0,,196.0
2022-03-05,MT,144.0,21.0,,165.0
2022-03-12,MT,76.0,14.0,,90.0
2022-03-19,MT,82.0,16.0,,98.0
2022-03-26,MT,49.0,19.0,,68.0
2022-04-02,MT,107.0,38.0,,145.0
2022-04-09,MT,98.0,19.0,,117.0
2022-04-16,MT,25.0,14.0,,39.0
2022-04-23,MT,28.0,21.0,,49.0
2022-04-30,MT,61.0,18.0,,79.0
2022-05-07,MT,58.0,20.0,,78.0
2022-05-14,MT,51.0,9.0,,60.0
2022-05-21,MT,98.0,11.0,,109.0
2022-05-28,MT,128.0,14.0,,142.0
2022-06-04,MT,125.0,23.0,,148.0
2022-06-11,MT,216.0,10.0,,226.0
2022-06-18,MT,161.0,1.0,,162.0
2022-06-25,MT,174.0,0.0,,174.0
2022-07-02,MT,191.0,4.0,,195.0
2022-07-09,MT,216.0,2.0,,218.0
2022-07-16,MT,171.0,2.0,,173.0
2022-07-23,MT,187.0,0.0,,187.0
2022-07-30,MT,184.0,0.0,,184.0
2022-08-06,MT,160.0,0.0,,160.0
2022-08-13,MT,185.0,0.0,,185.0
2022-08-20,MT,175.0,1.0,,176.0
2022-08-27,MT,144.0,0.0,,144.0
2022-09-03,MT,133.0,0.0,,133.0
2022-09-10,MT,146.0,0.0,,146.0
2022-09-17,MT,121.0,1.0,,122.0
2022-09-24,MT,131.0,0.0,,131.0
2022-10-01,MT,139.0,2.0,,141.0
2024-10-05,MT,31.0,0.0,0.0,31.0
2024-10-12,MT,56.0,0.0,0.0,56.0
2024-10-19,MT,17.0,2.0,0.0,19.0
2024-10-26,MT,26.0,0.0,0.0,26.0
2024-11-02,MT,31.0,0.0,0.0,31.0
2024-11-09,MT,19.0,0.0,0.0,19.0
2024-11-16,MT,22.0,4.0,0.0,26.0
2024-11-23,MT,26.0,1.0,0.0,27.0
2024-11-30,MT,17.0,2.0,2.0,21.0
2024-12-07,MT,40.0,2.0,0.0,42.0
2024-12-14,MT,28.0,6.0,2.0,36.0
2024-12-21,MT,20.0,27.0,4.0,51.0
2024-12-28,MT,40.0,60.0,6.0,106.0
2025-01-04,MT,41.0,71.0,16.0,128.0
2025-01-11,MT,41.0,65.0,13.0,119.0
2025-01-18,MT,37.0,80.0,13.0,130.0
2025-01-25,MT,21.0,68.0,23.0,112.0
2025-02-01,MT,11.0,109.0,29.0,149.0
2025-02-08,MT,26.0,161.0,32.0,219.0
2025-02-15,MT,21.0,159.0,48.0,228.0
2025-02-22,MT,25.0,208.0,57.0,290.0
2025-03-01,MT,19.0,191.0,65.0,275.0
2025-03-08,MT,23.0,159.0,63.0,245.0
2025-03-15,MT,28.0,125.0,71.0,224.0
2025-03-22,MT,20.0,91.0,58.0,169.0
2025-03-29,MT,13.0,59.0,54.0,126.0
2025-04-05,MT,16.0,32.0,46.0,94.0
2025-04-12,MT,16.0,34.0,33.0,83.0
2025-04-19,MT,11.0,22.0,12.0,45.0
2025-04-26,MT,8.0,11.0,19.0,38.0
2025-05-03,MT,9.0,6.0,20.0,35.0
2025-05-10,MT,9.0,0.0,17.0,26.0
2025-05-17,MT,13.0,0.0,5.0,18.0
2025-05-24,MT,2.0,2.0,3.0,7.0
2025-05-31,MT,11.0,4.0,0.0,15.0
2025-06-07,MT,6.0,2.0,1.0,9.0
2025-06-14,MT,3.0,1.0,1.0,5.0
2025-06-21,MT,11.0,2.0,1.0,14.0
2025-06-28,MT,12.0,1.0,0.0,13.0
2025-07-05,MT,14.0,2.0,1.0,17.0
2025-07-12,MT,10.0,3.0,0.0,13.0
2025-07-19,MT,9.0,2.0,0.0,11.0
2025-07-26,MT,6.0,0.0,0.0,6.0
2025-08-02,MT,17.0,0.0,0.0,17.0
2025-08-09,MT,8.0,1.0,0.0,9.0
2025-08-16,MT,26.0,1.0,0.0,27.0
2025-08-23,MT,12.0,0.0,0.0,12.0
2025-08-30,MT,15.0,3.0,0.0,18.0
2025-09-06,MT,18.0,5.0,33.0,56.0
2025-09-13,MT,22.0,1.0,0.0,23.0
2025-09-20,MT,24.0,0.0,0.0,24.0
2025-09-27,MT,27.0,0.0,0.0,27.0
2020-10-03,NH,19.0,,,19.0
2020-10-10,NH,17.0,,,17.0
2020-10-17,NH,20.0,0.0,,20.0
2020-10-24,NH,11.0,0.0,,11.0
2020-10-31,NH,28.0,0.0,,28.0
2020-11-07,NH,29.0,0.0,,29.0
2020-11-14,NH,64.0,0.0,,64.0
2020-11-21,NH,74.0,1.0,,75.0
2020-11-28,NH,117.0,0.0,,117.0
2020-12-05,NH,166.0,0.0,,166.0
2020-12-12,NH,269.0,0.0,,269.0
2020-12-19,NH,230.0,0.0,,230.0
2020-12-26,NH,254.0,0.0,,254.0
2021-01-02,NH,275.0,1.0,,276.0
2021-01-09,NH,246.0,0.0,,246.0
2021-01-16,NH,196.0,0.0,,196.0
2021-01-23,NH,174.0,1.0,,175.0
2021-01-30,NH,132.0,1.0,,133.0
2021-02-06,NH,119.0,0.0,,119.0
2021-02-13,NH,83.0,1.0,,84.0
2021-02-20,NH,70.0,1.0,,71.0
2021-02-27,NH,78.0,0.0,,78.0
2021-03-06,NH,72.0,0.0,,72.0
2021-03-13,NH,71.0,0.0,,71.0
2021-03-20,NH,71.0,0.0,,71.0
2021-03-27,NH,65.0,0.0,,65.0
2021-04-03,NH,71.0,0.0,,71.0
2021-04-10,NH,93.0,1.0,,94.0
2021-04-17,NH,124.0,1.0,,125.0
2021-04-24,NH,102.0,1.0,,103.0
2021-05-01,NH,66.0,0.0,,66.0
2021-05-08,NH,82.0,3.0,,85.0
2021-05-15,NH,46.0,0.0,,46.0
2021-05-22,NH,59.0,0.0,,59.0
2021-05-29,NH,44.0,0.0,,44.0
2021-06-05,NH,19.0,0.0,,19.0
2021-06-12,NH,18.0,0.0,,18.0
2021-06-19,NH,17.0,0.0,,17.0
2021-06-26,NH,9.0,0.0,,9.0
2021-07-03,NH,10.0,0.0,,10.0
2021-07-10,NH,19.0,0.0,,19.0
